source,target,relation,evidence_doc_id,weight
CASE-2025-0164,SYM-13,hasObservedSymptom,DOC-CASE-041,1.0
CASE-2025-0165,CROP-01,ofCrop,DOC-CASE-042,1.0
CASE-2025-0165,REG-05,observedIn,DOC-CASE-042,1.0
CASE-2025-0165,DIS-02,diagnosedAs,DOC-CASE-042,1.0
CASE-2025-0165,DOC-CASE-042,evidenceFrom,DOC-CASE-042,1.0
CASE-2025-0165,SYM-05,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0165,SYM-03,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0166,CROP-01,ofCrop,DOC-CASE-042,1.0
CASE-2025-0166,REG-01,observedIn,DOC-CASE-042,1.0
CASE-2025-0166,DIS-06,diagnosedAs,DOC-CASE-042,1.0
CASE-2025-0166,DOC-CASE-042,evidenceFrom,DOC-CASE-042,1.0
CASE-2025-0166,SYM-12,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0166,SYM-13,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0167,CROP-01,ofCrop,DOC-CASE-042,1.0
CASE-2025-0167,REG-02,observedIn,DOC-CASE-042,1.0
CASE-2025-0167,DIS-01,diagnosedAs,DOC-CASE-042,1.0
CASE-2025-0167,DOC-CASE-042,evidenceFrom,DOC-CASE-042,1.0
CASE-2025-0167,SYM-01,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0167,SYM-02,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0168,CROP-01,ofCrop,DOC-CASE-042,1.0
CASE-2025-0168,REG-03,observedIn,DOC-CASE-042,1.0
CASE-2025-0168,DIS-05,diagnosedAs,DOC-CASE-042,1.0
CASE-2025-0168,DOC-CASE-042,evidenceFrom,DOC-CASE-042,1.0
CASE-2025-0168,SYM-10,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0168,SYM-11,hasObservedSymptom,DOC-CASE-042,1.0
CASE-2025-0169,CROP-01,ofCrop,DOC-CASE-043,1.0
CASE-2025-0169,REG-04,observedIn,DOC-CASE-043,1.0
CASE-2025-0169,DIS-01,diagnosedAs,DOC-CASE-043,1.0
CASE-2025-0169,DOC-CASE-043,evidenceFrom,DOC-CASE-043,1.0
CASE-2025-0169,SYM-01,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0169,SYM-02,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0169,SYM-03,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0170,CROP-01,ofCrop,DOC-CASE-043,1.0
CASE-2025-0170,REG-05,observedIn,DOC-CASE-043,1.0
CASE-2025-0170,DIS-05,diagnosedAs,DOC-CASE-043,1.0
CASE-2025-0170,DOC-CASE-043,evidenceFrom,DOC-CASE-043,1.0
CASE-2025-0170,SYM-10,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0170,SYM-11,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0171,CROP-01,ofCrop,DOC-CASE-043,1.0
CASE-2025-0171,REG-01,observedIn,DOC-CASE-043,1.0
CASE-2025-0171,DIS-07,diagnosedAs,DOC-CASE-043,1.0
CASE-2025-0171,DOC-CASE-043,evidenceFrom,DOC-CASE-043,1.0
CASE-2025-0171,SYM-01,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0171,SYM-14,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0172,CROP-01,ofCrop,DOC-CASE-043,1.0
CASE-2025-0172,REG-02,observedIn,DOC-CASE-043,1.0
CASE-2025-0172,DIS-01,diagnosedAs,DOC-CASE-043,1.0
CASE-2025-0172,DOC-CASE-043,evidenceFrom,DOC-CASE-043,1.0
CASE-2025-0172,SYM-01,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0172,SYM-02,hasObservedSymptom,DOC-CASE-043,1.0
CASE-2025-0173,CROP-01,ofCrop,DOC-CASE-044,1.0
CASE-2025-0173,REG-03,observedIn,DOC-CASE-044,1.0
CASE-2025-0173,DIS-05,diagnosedAs,DOC-CASE-044,1.0
CASE-2025-0173,DOC-CASE-044,evidenceFrom,DOC-CASE-044,1.0
CASE-2025-0173,SYM-10,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0173,SYM-11,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0173,SYM-03,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0174,CROP-01,ofCrop,DOC-CASE-044,1.0
CASE-2025-0174,REG-04,observedIn,DOC-CASE-044,1.0
CASE-2025-0174,DIS-01,diagnosedAs,DOC-CASE-044,1.0
CASE-2025-0174,DOC-CASE-044,evidenceFrom,DOC-CASE-044,1.0
CASE-2025-0174,SYM-01,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0174,SYM-02,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0175,CROP-01,ofCrop,DOC-CASE-044,1.0
CASE-2025-0175,REG-05,observedIn,DOC-CASE-044,1.0
CASE-2025-0175,DIS-05,diagnosedAs,DOC-CASE-044,1.0
CASE-2025-0175,DOC-CASE-044,evidenceFrom,DOC-CASE-044,1.0
CASE-2025-0175,SYM-10,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0175,SYM-11,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0176,CROP-01,ofCrop,DOC-CASE-044,1.0
CASE-2025-0176,REG-01,observedIn,DOC-CASE-044,1.0
CASE-2025-0176,DIS-07,diagnosedAs,DOC-CASE-044,1.0
CASE-2025-0176,DOC-CASE-044,evidenceFrom,DOC-CASE-044,1.0
CASE-2025-0176,SYM-01,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0176,SYM-14,hasObservedSymptom,DOC-CASE-044,1.0
CASE-2025-0177,CROP-01,ofCrop,DOC-CASE-045,1.0
CASE-2025-0177,REG-02,observedIn,DOC-CASE-045,1.0
CASE-2025-0177,DIS-01,diagnosedAs,DOC-CASE-045,1.0
CASE-2025-0177,DOC-CASE-045,evidenceFrom,DOC-CASE-045,1.0
CASE-2025-0177,SYM-01,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0177,SYM-02,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0177,SYM-03,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0178,CROP-01,ofCrop,DOC-CASE-045,1.0
CASE-2025-0178,REG-03,observedIn,DOC-CASE-045,1.0
CASE-2025-0178,DIS-05,diagnosedAs,DOC-CASE-045,1.0
CASE-2025-0178,DOC-CASE-045,evidenceFrom,DOC-CASE-045,1.0
CASE-2025-0178,SYM-10,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0178,SYM-11,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0179,CROP-01,ofCrop,DOC-CASE-045,1.0
CASE-2025-0179,REG-04,observedIn,DOC-CASE-045,1.0
CASE-2025-0179,DIS-01,diagnosedAs,DOC-CASE-045,1.0
CASE-2025-0179,DOC-CASE-045,evidenceFrom,DOC-CASE-045,1.0
CASE-2025-0179,SYM-01,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0179,SYM-02,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0180,CROP-01,ofCrop,DOC-CASE-045,1.0
CASE-2025-0180,REG-05,observedIn,DOC-CASE-045,1.0
CASE-2025-0180,DIS-05,diagnosedAs,DOC-CASE-045,1.0
CASE-2025-0180,DOC-CASE-045,evidenceFrom,DOC-CASE-045,1.0
CASE-2025-0180,SYM-10,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0180,SYM-11,hasObservedSymptom,DOC-CASE-045,1.0
CASE-2025-0181,CROP-01,ofCrop,DOC-CASE-046,1.0
CASE-2025-0181,REG-01,observedIn,DOC-CASE-046,1.0
CASE-2025-0181,DIS-02,diagnosedAs,DOC-CASE-046,1.0
CASE-2025-0181,DOC-CASE-046,evidenceFrom,DOC-CASE-046,1.0
CASE-2025-0181,SYM-05,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0181,SYM-03,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0182,CROP-01,ofCrop,DOC-CASE-046,1.0
CASE-2025-0182,REG-02,observedIn,DOC-CASE-046,1.0
CASE-2025-0182,DIS-01,diagnosedAs,DOC-CASE-046,1.0
CASE-2025-0182,DOC-CASE-046,evidenceFrom,DOC-CASE-046,1.0
CASE-2025-0182,SYM-01,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0182,SYM-02,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0183,CROP-01,ofCrop,DOC-CASE-046,1.0
CASE-2025-0183,REG-03,observedIn,DOC-CASE-046,1.0
CASE-2025-0183,DIS-05,diagnosedAs,DOC-CASE-046,1.0
CASE-2025-0183,DOC-CASE-046,evidenceFrom,DOC-CASE-046,1.0
CASE-2025-0183,SYM-10,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0183,SYM-11,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0184,CROP-01,ofCrop,DOC-CASE-046,1.0
CASE-2025-0184,REG-04,observedIn,DOC-CASE-046,1.0
CASE-2025-0184,DIS-01,diagnosedAs,DOC-CASE-046,1.0
CASE-2025-0184,DOC-CASE-046,evidenceFrom,DOC-CASE-046,1.0
CASE-2025-0184,SYM-01,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0184,SYM-02,hasObservedSymptom,DOC-CASE-046,1.0
CASE-2025-0185,CROP-01,ofCrop,DOC-CASE-047,1.0
CASE-2025-0185,REG-05,observedIn,DOC-CASE-047,1.0
CASE-2025-0185,DIS-05,diagnosedAs,DOC-CASE-047,1.0
CASE-2025-0185,DOC-CASE-047,evidenceFrom,DOC-CASE-047,1.0
CASE-2025-0185,SYM-10,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0185,SYM-11,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0185,SYM-03,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0186,CROP-01,ofCrop,DOC-CASE-047,1.0
CASE-2025-0186,REG-01,observedIn,DOC-CASE-047,1.0
CASE-2025-0186,DIS-02,diagnosedAs,DOC-CASE-047,1.0
CASE-2025-0186,DOC-CASE-047,evidenceFrom,DOC-CASE-047,1.0
CASE-2025-0186,SYM-05,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0186,SYM-03,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0187,CROP-01,ofCrop,DOC-CASE-047,1.0
CASE-2025-0187,REG-02,observedIn,DOC-CASE-047,1.0
CASE-2025-0187,DIS-01,diagnosedAs,DOC-CASE-047,1.0
CASE-2025-0187,DOC-CASE-047,evidenceFrom,DOC-CASE-047,1.0
CASE-2025-0187,SYM-01,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0187,SYM-02,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0188,CROP-01,ofCrop,DOC-CASE-047,1.0
CASE-2025-0188,REG-03,observedIn,DOC-CASE-047,1.0
CASE-2025-0188,DIS-05,diagnosedAs,DOC-CASE-047,1.0
CASE-2025-0188,DOC-CASE-047,evidenceFrom,DOC-CASE-047,1.0
CASE-2025-0188,SYM-10,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0188,SYM-11,hasObservedSymptom,DOC-CASE-047,1.0
CASE-2025-0189,CROP-01,ofCrop,DOC-CASE-048,1.0
CASE-2025-0189,REG-04,observedIn,DOC-CASE-048,1.0
CASE-2025-0189,DIS-01,diagnosedAs,DOC-CASE-048,1.0
CASE-2025-0189,DOC-CASE-048,evidenceFrom,DOC-CASE-048,1.0
CASE-2025-0189,SYM-01,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0189,SYM-02,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0189,SYM-03,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0190,CROP-01,ofCrop,DOC-CASE-048,1.0
CASE-2025-0190,REG-05,observedIn,DOC-CASE-048,1.0
CASE-2025-0190,DIS-05,diagnosedAs,DOC-CASE-048,1.0
CASE-2025-0190,DOC-CASE-048,evidenceFrom,DOC-CASE-048,1.0
CASE-2025-0190,SYM-10,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0190,SYM-11,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0191,CROP-01,ofCrop,DOC-CASE-048,1.0
CASE-2025-0191,REG-01,observedIn,DOC-CASE-048,1.0
CASE-2025-0191,DIS-03,diagnosedAs,DOC-CASE-048,1.0
CASE-2025-0191,DOC-CASE-048,evidenceFrom,DOC-CASE-048,1.0
CASE-2025-0191,SYM-06,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0191,SYM-07,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0192,CROP-01,ofCrop,DOC-CASE-048,1.0
CASE-2025-0192,REG-02,observedIn,DOC-CASE-048,1.0
CASE-2025-0192,DIS-04,diagnosedAs,DOC-CASE-048,1.0
CASE-2025-0192,DOC-CASE-048,evidenceFrom,DOC-CASE-048,1.0
CASE-2025-0192,SYM-08,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0192,SYM-09,hasObservedSymptom,DOC-CASE-048,1.0
CASE-2025-0193,CROP-01,ofCrop,DOC-CASE-049,1.0
CASE-2025-0193,REG-03,observedIn,DOC-CASE-049,1.0
CASE-2025-0193,DIS-08,diagnosedAs,DOC-CASE-049,1.0
CASE-2025-0193,DOC-CASE-049,evidenceFrom,DOC-CASE-049,1.0
CASE-2025-0193,SYM-15,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0193,SYM-16,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0194,CROP-01,ofCrop,DOC-CASE-049,1.0
CASE-2025-0194,REG-04,observedIn,DOC-CASE-049,1.0
CASE-2025-0194,DIS-04,diagnosedAs,DOC-CASE-049,1.0
CASE-2025-0194,DOC-CASE-049,evidenceFrom,DOC-CASE-049,1.0
CASE-2025-0194,SYM-08,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0194,SYM-09,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0195,CROP-01,ofCrop,DOC-CASE-049,1.0
CASE-2025-0195,REG-05,observedIn,DOC-CASE-049,1.0
CASE-2025-0195,DIS-08,diagnosedAs,DOC-CASE-049,1.0
CASE-2025-0195,DOC-CASE-049,evidenceFrom,DOC-CASE-049,1.0
CASE-2025-0195,SYM-15,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0195,SYM-16,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0196,CROP-01,ofCrop,DOC-CASE-049,1.0
CASE-2025-0196,REG-01,observedIn,DOC-CASE-049,1.0
CASE-2025-0196,DIS-03,diagnosedAs,DOC-CASE-049,1.0
CASE-2025-0196,DOC-CASE-049,evidenceFrom,DOC-CASE-049,1.0
CASE-2025-0196,SYM-06,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0196,SYM-07,hasObservedSymptom,DOC-CASE-049,1.0
CASE-2025-0197,CROP-01,ofCrop,DOC-CASE-050,1.0
CASE-2025-0197,REG-02,observedIn,DOC-CASE-050,1.0
CASE-2025-0197,DIS-04,diagnosedAs,DOC-CASE-050,1.0
CASE-2025-0197,DOC-CASE-050,evidenceFrom,DOC-CASE-050,1.0
CASE-2025-0197,SYM-08,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0197,SYM-09,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0197,SYM-03,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0198,CROP-01,ofCrop,DOC-CASE-050,1.0
CASE-2025-0198,REG-03,observedIn,DOC-CASE-050,1.0
CASE-2025-0198,DIS-08,diagnosedAs,DOC-CASE-050,1.0
CASE-2025-0198,DOC-CASE-050,evidenceFrom,DOC-CASE-050,1.0
CASE-2025-0198,SYM-15,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0198,SYM-16,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0199,CROP-01,ofCrop,DOC-CASE-050,1.0
CASE-2025-0199,REG-04,observedIn,DOC-CASE-050,1.0
CASE-2025-0199,DIS-04,diagnosedAs,DOC-CASE-050,1.0
CASE-2025-0199,DOC-CASE-050,evidenceFrom,DOC-CASE-050,1.0
CASE-2025-0199,SYM-08,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0199,SYM-09,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0200,CROP-01,ofCrop,DOC-CASE-050,1.0
CASE-2025-0200,REG-05,observedIn,DOC-CASE-050,1.0
CASE-2025-0200,DIS-08,diagnosedAs,DOC-CASE-050,1.0
CASE-2025-0200,DOC-CASE-050,evidenceFrom,DOC-CASE-050,1.0
CASE-2025-0200,SYM-15,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0200,SYM-16,hasObservedSymptom,DOC-CASE-050,1.0
CASE-2025-0201,CROP-01,ofCrop,DOC-CASE-051,1.0
CASE-2025-0201,REG-01,observedIn,DOC-CASE-051,1.0
CASE-2025-0201,DIS-06,diagnosedAs,DOC-CASE-051,1.0
CASE-2025-0201,DOC-CASE-051,evidenceFrom,DOC-CASE-051,1.0
CASE-2025-0201,SYM-12,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0201,SYM-13,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0201,SYM-03,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0202,CROP-01,ofCrop,DOC-CASE-051,1.0
CASE-2025-0202,REG-02,observedIn,DOC-CASE-051,1.0
CASE-2025-0202,DIS-04,diagnosedAs,DOC-CASE-051,1.0
CASE-2025-0202,DOC-CASE-051,evidenceFrom,DOC-CASE-051,1.0
CASE-2025-0202,SYM-08,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0202,SYM-09,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0203,CROP-01,ofCrop,DOC-CASE-051,1.0
CASE-2025-0203,REG-03,observedIn,DOC-CASE-051,1.0
CASE-2025-0203,DIS-08,diagnosedAs,DOC-CASE-051,1.0
CASE-2025-0203,DOC-CASE-051,evidenceFrom,DOC-CASE-051,1.0
CASE-2025-0203,SYM-15,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0203,SYM-16,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0204,CROP-01,ofCrop,DOC-CASE-051,1.0
CASE-2025-0204,REG-04,observedIn,DOC-CASE-051,1.0
CASE-2025-0204,DIS-04,diagnosedAs,DOC-CASE-051,1.0
CASE-2025-0204,DOC-CASE-051,evidenceFrom,DOC-CASE-051,1.0
CASE-2025-0204,SYM-08,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0204,SYM-09,hasObservedSymptom,DOC-CASE-051,1.0
CASE-2025-0205,CROP-01,ofCrop,DOC-CASE-052,1.0
CASE-2025-0205,REG-05,observedIn,DOC-CASE-052,1.0
CASE-2025-0205,DIS-08,diagnosedAs,DOC-CASE-052,1.0
CASE-2025-0205,DOC-CASE-052,evidenceFrom,DOC-CASE-052,1.0
CASE-2025-0205,SYM-15,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0205,SYM-16,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0206,CROP-01,ofCrop,DOC-CASE-052,1.0
CASE-2025-0206,REG-01,observedIn,DOC-CASE-052,1.0
CASE-2025-0206,DIS-06,diagnosedAs,DOC-CASE-052,1.0
CASE-2025-0206,DOC-CASE-052,evidenceFrom,DOC-CASE-052,1.0
CASE-2025-0206,SYM-12,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0206,SYM-13,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0207,CROP-01,ofCrop,DOC-CASE-052,1.0
CASE-2025-0207,REG-02,observedIn,DOC-CASE-052,1.0
CASE-2025-0207,DIS-04,diagnosedAs,DOC-CASE-052,1.0
CASE-2025-0207,DOC-CASE-052,evidenceFrom,DOC-CASE-052,1.0
CASE-2025-0207,SYM-08,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0207,SYM-09,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0208,CROP-01,ofCrop,DOC-CASE-052,1.0
CASE-2025-0208,REG-03,observedIn,DOC-CASE-052,1.0
CASE-2025-0208,DIS-08,diagnosedAs,DOC-CASE-052,1.0
CASE-2025-0208,DOC-CASE-052,evidenceFrom,DOC-CASE-052,1.0
CASE-2025-0208,SYM-15,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0208,SYM-16,hasObservedSymptom,DOC-CASE-052,1.0
CASE-2025-0209,CROP-01,ofCrop,DOC-CASE-053,1.0
CASE-2025-0209,REG-04,observedIn,DOC-CASE-053,1.0
CASE-2025-0209,DIS-04,diagnosedAs,DOC-CASE-053,1.0
CASE-2025-0209,DOC-CASE-053,evidenceFrom,DOC-CASE-053,1.0
CASE-2025-0209,SYM-08,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0209,SYM-09,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0209,SYM-03,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0210,CROP-01,ofCrop,DOC-CASE-053,1.0
CASE-2025-0210,REG-05,observedIn,DOC-CASE-053,1.0
CASE-2025-0210,DIS-08,diagnosedAs,DOC-CASE-053,1.0
CASE-2025-0210,DOC-CASE-053,evidenceFrom,DOC-CASE-053,1.0
CASE-2025-0210,SYM-15,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0210,SYM-16,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0211,CROP-01,ofCrop,DOC-CASE-053,1.0
CASE-2025-0211,REG-01,observedIn,DOC-CASE-053,1.0
CASE-2025-0211,DIS-07,diagnosedAs,DOC-CASE-053,1.0
CASE-2025-0211,DOC-CASE-053,evidenceFrom,DOC-CASE-053,1.0
CASE-2025-0211,SYM-01,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0211,SYM-14,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0212,CROP-01,ofCrop,DOC-CASE-053,1.0
CASE-2025-0212,REG-02,observedIn,DOC-CASE-053,1.0
CASE-2025-0212,DIS-04,diagnosedAs,DOC-CASE-053,1.0
CASE-2025-0212,DOC-CASE-053,evidenceFrom,DOC-CASE-053,1.0
CASE-2025-0212,SYM-08,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0212,SYM-09,hasObservedSymptom,DOC-CASE-053,1.0
CASE-2025-0213,CROP-01,ofCrop,DOC-CASE-054,1.0
CASE-2025-0213,REG-03,observedIn,DOC-CASE-054,1.0
CASE-2025-0213,DIS-08,diagnosedAs,DOC-CASE-054,1.0
CASE-2025-0213,DOC-CASE-054,evidenceFrom,DOC-CASE-054,1.0
CASE-2025-0213,SYM-15,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0213,SYM-16,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0214,CROP-01,ofCrop,DOC-CASE-054,1.0
CASE-2025-0214,REG-04,observedIn,DOC-CASE-054,1.0
CASE-2025-0214,DIS-04,diagnosedAs,DOC-CASE-054,1.0
CASE-2025-0214,DOC-CASE-054,evidenceFrom,DOC-CASE-054,1.0
CASE-2025-0214,SYM-08,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0214,SYM-09,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0215,CROP-01,ofCrop,DOC-CASE-054,1.0
CASE-2025-0215,REG-05,observedIn,DOC-CASE-054,1.0
CASE-2025-0215,DIS-08,diagnosedAs,DOC-CASE-054,1.0
CASE-2025-0215,DOC-CASE-054,evidenceFrom,DOC-CASE-054,1.0
CASE-2025-0215,SYM-15,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0215,SYM-16,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0216,CROP-01,ofCrop,DOC-CASE-054,1.0
CASE-2025-0216,REG-01,observedIn,DOC-CASE-054,1.0
CASE-2025-0216,DIS-07,diagnosedAs,DOC-CASE-054,1.0
CASE-2025-0216,DOC-CASE-054,evidenceFrom,DOC-CASE-054,1.0
CASE-2025-0216,SYM-01,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0216,SYM-14,hasObservedSymptom,DOC-CASE-054,1.0
CASE-2025-0217,CROP-01,ofCrop,DOC-CASE-055,1.0
CASE-2025-0217,REG-02,observedIn,DOC-CASE-055,1.0
CASE-2025-0217,DIS-07,diagnosedAs,DOC-CASE-055,1.0
CASE-2025-0217,DOC-CASE-055,evidenceFrom,DOC-CASE-055,1.0
CASE-2025-0217,SYM-01,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0217,SYM-14,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0217,SYM-03,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0218,CROP-01,ofCrop,DOC-CASE-055,1.0
CASE-2025-0218,REG-03,observedIn,DOC-CASE-055,1.0
CASE-2025-0218,DIS-03,diagnosedAs,DOC-CASE-055,1.0
CASE-2025-0218,DOC-CASE-055,evidenceFrom,DOC-CASE-055,1.0
CASE-2025-0218,SYM-06,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0218,SYM-07,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0219,CROP-01,ofCrop,DOC-CASE-055,1.0
CASE-2025-0219,REG-04,observedIn,DOC-CASE-055,1.0
CASE-2025-0219,DIS-07,diagnosedAs,DOC-CASE-055,1.0
CASE-2025-0219,DOC-CASE-055,evidenceFrom,DOC-CASE-055,1.0
CASE-2025-0219,SYM-01,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0219,SYM-14,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0220,CROP-01,ofCrop,DOC-CASE-055,1.0
CASE-2025-0220,REG-05,observedIn,DOC-CASE-055,1.0
CASE-2025-0220,DIS-03,diagnosedAs,DOC-CASE-055,1.0
CASE-2025-0220,DOC-CASE-055,evidenceFrom,DOC-CASE-055,1.0
CASE-2025-0220,SYM-06,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0220,SYM-07,hasObservedSymptom,DOC-CASE-055,1.0
CASE-2025-0221,CROP-01,ofCrop,DOC-CASE-056,1.0
CASE-2025-0221,REG-01,observedIn,DOC-CASE-056,1.0
CASE-2025-0221,DIS-02,diagnosedAs,DOC-CASE-056,1.0
CASE-2025-0221,DOC-CASE-056,evidenceFrom,DOC-CASE-056,1.0
CASE-2025-0221,SYM-05,hasObservedSymptom,DOC-CASE-056,1.0
CASE-2025-0221,SYM-03,hasObservedSymptom,DOC-CASE-056,1.0
CASE-2025-0222,CROP-01,ofCrop,DOC-CASE-056,1.0
CASE-2025-0222,REG-02,observedIn,DOC-CASE-056,1.0
CASE-2025-0222,DIS-07,diagnosedAs,DOC-CASE-056,1.0
CASE-2025-0222,DOC-CASE-056,evidenceFrom,DOC-CASE-056,1.0
CASE-2025-0222,SYM-01,hasObservedSymptom,DOC-CASE-056,1.0
CASE-2025-0222,SYM-14,hasObservedSymptom,DOC-CASE-056,1.0
CASE-2025-0223,CROP-01,ofCrop,DOC-CASE-056,1.0
CASE-2025-0223,REG-03,observedIn,DOC-CASE-056,1.0
CASE-2025-0223,DIS-03,diagnosedAs,DOC-CASE-056,1.0
CASE-2025-0223,DOC-CASE-056,evidenceFrom,DOC-CASE-056,1.0
CASE-2025-0223,SYM-06,hasObservedSymptom,DOC-CASE-056,1.0
CASE-2025-0223,SYM-07,hasObservedSymptom,DOC-CASE-056,1.0
